Project,ReleaseIndex,Version,CommitId,FilePath,LOC,LOC_TOUCHED,NR,NFIX,NAUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,CHANGE_SET_SIZE,MAX_CHANGE_SET_SIZE,AVG_CHANGE_SET_SIZE,AGE_WEEKS,WEIGHTED_AGE_WEEKS,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,AVG_ND,MAX_ND,AVG_ENTROPY,MAX_ENTROPY,NSMELLS,BUGGY
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/scheduler/INimbus.java,11.0,82.0,17.0,0.0,3.0,52.0,23.0,3.0588235294117645,22.0,23.0,1.2941176470588236,601.0,559.0,35.35294117647059,87.57142857142857,76.1149825783972,30.0,12.0,1.7647058823529411,6.352941176470588,81.0,0.5927250861245991,0.9999999999999999,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/scheduler/IScheduler.java,6.0,25.0,3.0,0.0,3.0,24.0,18.0,8.0,23.0,18.0,7.666666666666667,576.0,559.0,192.0,81.0,74.44,1.0,1.0,0.3333333333333333,29.666666666666668,81.0,0.761689417048529,0.7923549638357449,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/scheduler/SchedulerAssignment.java,11.0,296.0,9.0,0.0,3.0,162.0,81.0,18.0,28.0,81.0,3.111111111111111,609.0,559.0,67.66666666666667,81.0,78.9145752895753,134.0,98.0,14.88888888888889,12.0,81.0,0.7058511105523232,0.8892286760961072,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/scheduler/SupervisorDetails.java,50.0,242.0,11.0,0.0,3.0,157.0,106.0,14.272727272727273,72.0,100.0,6.545454545454546,602.0,559.0,54.72727272727273,87.57142857142857,79.65466351829988,85.0,53.0,7.7272727272727275,9.272727272727273,81.0,0.8252271869026825,0.9999999999999999,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/scheduler/TopologyDetails.java,57.0,124.0,8.0,0.0,3.0,98.0,29.0,12.25,72.0,29.0,9.0,604.0,559.0,75.5,87.57142857142857,82.72695852534562,26.0,8.0,3.25,12.625,81.0,0.8231326932126346,0.9999999999999999,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/scheduler/WorkerSlot.java,28.0,61.0,8.0,0.0,3.0,48.0,19.0,6.0,35.0,19.0,4.375,596.0,559.0,74.5,87.71428571428571,84.192037470726,13.0,11.0,1.625,12.5,81.0,0.7276220025064954,0.89674446349687,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/serialization/IKryoDecorator.java,5.0,6.0,2.0,0.0,2.0,6.0,6.0,3.0,6.0,6.0,3.0,565.0,559.0,282.5,66.57142857142857,66.57142857142857,0.0,0.0,0.0,43.0,81.0,0.8544268821081658,0.9170943021850324,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/serialization/IKryoFactory.java,9.0,23.0,2.0,0.0,2.0,23.0,23.0,11.5,23.0,23.0,11.5,566.0,559.0,283.0,63.42857142857143,63.42857142857143,0.0,0.0,0.0,43.0,81.0,0.7887287538683698,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/serialization/SerializableSerializer.java,39.0,46.0,3.0,0.0,2.0,45.0,44.0,15.0,44.0,44.0,14.666666666666666,568.0,559.0,189.33333333333334,73.14285714285714,73.11180124223601,1.0,1.0,0.3333333333333333,28.333333333333332,81.0,0.7047640173604895,0.960058249314534,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/serialization/types/ArrayListSerializer.java,12.0,23.0,3.0,0.0,2.0,19.0,19.0,6.333333333333333,15.0,19.0,5.0,569.0,559.0,189.66666666666666,80.0,78.6832298136646,4.0,4.0,1.3333333333333333,28.666666666666668,81.0,0.907850395192027,0.9717334742302481,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/serialization/types/HashMapSerializer.java,12.0,23.0,3.0,0.0,2.0,19.0,19.0,6.333333333333333,15.0,19.0,5.0,569.0,559.0,189.66666666666666,80.0,78.6832298136646,4.0,4.0,1.3333333333333333,28.666666666666668,81.0,0.907850395192027,0.9717334742302481,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/serialization/types/HashSetSerializer.java,12.0,23.0,3.0,0.0,2.0,19.0,19.0,6.333333333333333,15.0,19.0,5.0,569.0,559.0,189.66666666666666,80.0,78.6832298136646,4.0,4.0,1.3333333333333333,28.666666666666668,81.0,0.907850395192027,0.9717334742302481,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/serialization/types/ListDelegateSerializer.java,12.0,41.0,6.0,0.0,3.0,28.0,19.0,4.666666666666667,15.0,19.0,2.5,578.0,559.0,96.33333333333333,80.0,62.91289198606272,13.0,6.0,2.1666666666666665,15.666666666666666,81.0,0.8465676229046307,1.0,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/spout/IMultiSchemableSpout.java,5.0,6.0,2.0,0.0,2.0,6.0,6.0,3.0,6.0,6.0,3.0,562.0,559.0,281.0,53.142857142857146,53.142857142857146,0.0,0.0,0.0,41.0,81.0,0.8373775384124553,0.8829956147936117,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/spout/ISchemableSpout.java,5.0,7.0,2.0,0.0,2.0,7.0,7.0,3.5,7.0,7.0,3.5,560.0,559.0,280.0,65.14285714285714,65.14285714285714,0.0,0.0,0.0,41.0,81.0,0.39587973101564955,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/spout/ISpout.java,13.0,100.0,4.0,0.0,2.0,94.0,71.0,23.5,88.0,71.0,22.0,750.0,559.0,187.5,115.85714285714286,111.81714285714287,6.0,6.0,1.5,31.0,81.0,0.624479721256578,0.9432266926539062,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/spout/ISpoutOutputCollector.java,7.0,19.0,5.0,0.0,3.0,16.0,13.0,3.2,13.0,13.0,2.6,785.0,559.0,157.0,115.85714285714286,111.67669172932332,3.0,2.0,0.6,26.8,81.0,0.8053011881631786,0.9046000163489059,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/spout/ISpoutWaitStrategy.java,6.0,17.0,2.0,0.0,2.0,17.0,17.0,8.5,17.0,17.0,8.5,570.0,559.0,285.0,65.28571428571429,65.28571428571429,0.0,0.0,0.0,43.5,81.0,0.7933792764284244,0.7949990908255498,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/spout/MultiScheme.java,8.0,13.0,3.0,0.0,3.0,12.0,10.0,4.0,11.0,10.0,3.6666666666666665,563.0,559.0,187.66666666666666,53.142857142857146,52.318681318681314,1.0,1.0,0.3333333333333333,27.666666666666668,81.0,0.5582516922749702,0.8829956147936117,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/spout/Scheme.java,8.0,11.0,2.0,0.0,2.0,11.0,11.0,5.5,11.0,11.0,5.5,740.0,559.0,370.0,115.85714285714286,115.85714285714288,0.0,0.0,0.0,58.0,81.0,0.7773460961862029,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/spout/SchemeAsMultiScheme.java,18.0,68.0,5.0,0.0,3.0,47.0,41.0,9.4,26.0,41.0,5.2,563.0,559.0,112.6,53.142857142857146,52.43697478991597,21.0,19.0,4.2,17.0,81.0,0.15835189240625983,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/spout/SleepSpoutWaitStrategy.java,18.0,24.0,2.0,0.0,2.0,24.0,24.0,12.0,24.0,24.0,12.0,570.0,559.0,285.0,65.28571428571429,65.28571428571429,0.0,0.0,0.0,43.5,81.0,0.7933792764284244,0.7949990908255498,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/state/IStateSpout.java,10.0,12.0,2.0,0.0,2.0,12.0,12.0,6.0,12.0,12.0,6.0,740.0,559.0,370.0,115.85714285714286,115.85714285714285,0.0,0.0,0.0,58.0,81.0,0.7773460961862029,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/state/IStateSpoutOutputCollector.java,4.0,5.0,2.0,0.0,2.0,5.0,5.0,2.5,5.0,5.0,2.5,740.0,559.0,370.0,115.85714285714286,115.85714285714286,0.0,0.0,0.0,58.0,81.0,0.7773460961862029,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/state/ISubscribedState.java,6.0,8.0,2.0,0.0,2.0,8.0,8.0,4.0,8.0,8.0,4.0,740.0,559.0,370.0,115.85714285714286,115.85714285714286,0.0,0.0,0.0,58.0,81.0,0.7773460961862029,0.7917594620312991,0.0,NO
